,open_time,open,high,low,close,volume,close_time,rsi,rsi_over_80,rsi_under_20,stochRsi,stochRsi_K_value,stochRsi_D_value,stochRsi_over_80,stochRsi_under_20,stochRsi_K_cross_D_bearish,stochRsi_K_cross_D_bullish,stoch,stoch_D_value,stoch_over_80,stoch_under_20,stoch_K_cross_D_bearish,stoch_K_cross_D_bullish,sma_9_value,price_over_sma_9,price_under_sma_9,pSar_value,price_over_pSar,price_under_pSar,obv,mfi,bb_upper_band,bb_lowe_band,bb_in_20_percent_of_band_top,bb_in_20_percent_of_band_bottom,bb_price_cross_upper_band_bearish,bb_price_cross_lower_band_bullish,macd,macd_signal,cci,nearest_sr,upper_support,under_resistance,hidden_rsi_divergence,regular_rsi_divergence,hidden_stochRsi_divergence,regular_stochRsi_divergence,hidden_stoch_divergence,regular_stoch_divergence,hidden_obv_divergence,regular_obv_divergence,hidden_mfi_divergence,regular_mfi_divergence,hidden_macd_divergence,regular_macd_divergence,hidden_cci_divergence,regular_cci_divergence,lch_in_20_percent_of_band_top,lch_in_20_percent_of_band_bottom
3748,1646539200000,39300.53,39587.62,38814.73,39467.95,3097.5647,1646542799999,48.77474511815026,0,0,0.7119288213724398,0.6545476991806966,0.7176394560021068,0,0,0,0,74.30215892804267,66.66030979904293,1,0,0,1,39450.421111111114,1,0,39685.492600000005,0,1,-110132.81598999989,46.35630181792167,39672.25261188245,38959.527388117545,0,0,0,0,-83.41575916793954,-157.83188399004987,-5.965507808721251,39463.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,1646542800000,39467.95,39656.89,39434.24,39486.44,762.86191,1646546399999,49.34676941095035,0,0,0.6132761982615572,0.590171721450177,0.6338188152765912,0,0,0,0,76.40535068362259,66.5206418356024,1,0,0,0,39454.25777777778,1,0,38814.73,1,0,-109369.95407999988,46.60122319525119,39677.79420002734,38998.95479997266,0,0,0,0,-71.01222194898583,-140.46795158183707,90.58552918430527,39463.02,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3750,1646546400000,39486.44,39606.96,39322.33,39472.27,892.85712,1646549999999,48.89613690507676,0,0,0.5359189836065811,0.6203746677468597,0.6216980294592441,0,0,0,0,74.7935482403251,75.16701928399682,1,0,1,0,39465.411111111105,1,0,38814.73,1,0,-110262.81119999988,34.88275420701555,39686.29329981221,39023.78370018779,0,0,0,0,-61.615465188275266,-124.69745430312472,60.62619742803954,39463.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,1646550000000,39472.26,39512.09,39264.13,39387.57,781.80844,1646553599999,46.18139184691109,0,0,0.27115985043702295,0.4734516774350541,0.5613326888773634,0,0,0,0,65.15913278886148,72.11934390426977,1,0,0,0,39456.81444444444,0,1,38831.573200000006,1,0,-111044.61963999987,24.95904416390529,39682.755638077535,39053.119361922465,0,0,0,0,-60.30785843628837,-111.81953512975744,15.245851887349106,39395.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,1646553600000,39387.56,39387.57,39114.05,39141.41,1314.42457,1646557199999,39.34451904921777,0,0,0.0,0.26902627801453505,0.45428420773214945,0,1,0,0,37.15904179084111,59.037240940009276,1,0,0,0,39428.30888888889,0,1,38848.079536000005,1,0,-112359.04420999988,24.062418326639246,39674.04453783396,39069.016462166044,0,1,0,0,-78.23280632648675,-105.10218936910331,-88.99284322977552,39155.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,1646557200000,39141.42,39189.17,38623.93,38678.3,2437.26814,1646560799999,30.26629170632347,0,0,0.0,0.09038661681234135,0.27762152408730995,0,1,0,0,5.081593360375582,35.79992264669277,1,0,0,0,39320.99222222222,0,1,39656.89,0,1,-114796.31234999988,17.4478590040342,39755.18859233355,38954.89840766645,0,1,0,0,-128.32827482932043,-109.74740646114675,-282.38140514147653,38675.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,1646560800000,38678.3,38728.6,38131.3,38256.6,4354.40391,1646564399999,24.681651958235364,0,0,0.0,3.7007434154171886e-16,0.11980429827562537,0,1,0,0,8.018840755933857,16.753158635716897,1,0,0,0,39188.73222222222,0,1,39636.2308,0,1,-119150.71625999987,8.854485031581149,39930.6308429341,38693.5431570659,0,1,0,0,-199.75431682067574,-127.74878853305256,-359.1194703739601,38256.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,1646564400000,38256.6,38386.94,38088.57,38352.48,1822.70026,1646567999999,27.937430100335362,0,0,0.11237281536749506,0.037457605122498724,0.04261474064494659,0,1,0,0,16.439917772379182,9.846783962896254,1,0,0,1,39060.39555555556,0,1,39576.033568,0,1,-117328.01599999987,8.398176288838812,40017.10910123745,38526.31189876255,0,1,0,0,-245.7899415509819,-151.35701913663843,-276.14600822155836,38358.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,1646568000000,38352.48,38698.79,38296.12,38494.06,2090.34804,1646571599999,32.572433620922695,0,0,0.2723494391157887,0.1282407514944283,0.05523278553897557,0,0,0,1,25.259453061732838,16.572737196682006,1,0,0,0,38970.78666666667,0,1,39486.78575392,0,1,-115237.66795999988,17.570476798874594,40047.471860499994,38411.94913950001,0,1,0,1,-267.7625826752919,-174.63813184436913,-164.93724831921307,38498.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,1646571600000,38494.06,39056.16,38494.06,38878.04,2353.67168,1646575199999,43.23604582230229,0,0,0.6404028115373152,0.3417083553402,0.16913557065237542,0,0,0,0,49.17896966299133,30.292780165701163,1,0,0,0,38905.24111111111,0,1,39402.892808684795,0,1,-112883.99627999988,26.47649919540008,40028.18652553455,38376.03847446546,0,0,0,0,-251.2953062607121,-189.96956672763773,-81.27254274230918,38864.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,1646575200000,38878.05,38961.51,38686.78,38805.61,1344.03869,1646578799999,41.890264416067666,0,0,0.6976902701080826,0.5368141735870625,0.3355877601405634,0,0,0,0,45.1221123773685,39.8535117006976,1,0,0,0,38829.59333333333,0,1,39324.03344016371,0,1,-114228.03496999988,27.813081897987217,40009.73357398875,38334.294426011256,0,0,0,0,-241.30772153406724,-200.23719768892363,-69.11455387271397,38807.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,1646578800000,38805.61,38895.27,38618.92,38862.61,1283.53799,1646582399999,43.383782414661994,0,0,0.7582421000946019,0.6987783939133335,0.5257669742801984,0,0,0,0,49.354723525811124,47.88526852205703,1,0,0,0,38761.85333333333,1,0,39249.905633753886,0,1,-112944.49697999988,27.267778184373668,39982.4832787333,38304.434721266705,0,0,0,0,-226.18573667377495,-205.42690548589388,-64.94964408408188,38864.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,1646582400000,38862.62,39368.4,38733.37,39211.05,2391.47208,1646585999999,51.57694510684156,0,0,1.0,0.8186441234008952,0.6847455636337635,1,0,0,0,71.57212813711509,55.349654680098276,1,0,0,0,38742.240000000005,1,0,38088.57,1,0,-110553.02489999987,34.65008206572091,39959.22449819506,38303.60750180495,0,0,0,0,-183.96462902911298,-201.13445019453772,-4.195403629762507,39211.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3761,1646586000000,39211.06,39250.91,38927.8,39004.28,1072.0808,1646589599999,47.21081722964719,0,0,0.8376620082528962,0.8653013694491664,0.7942412955877981,1,0,0,0,58.38795653948169,59.77160273413602,1,0,1,0,38727.003333333334,1,0,38114.1666,1,0,-111625.10569999987,34.41815874500347,39934.973880979356,38291.09711902064,0,0,0,0,-165.2834235635819,-193.96424486834658,-9.275802914852337,39008.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,1646589600000,39004.28,39135.3,38700.0,38886.48,1283.26633,1646593199999,44.879857598019,0,0,0.7509940690432807,0.8628853590987259,0.8489436173162622,0,0,0,0,50.876734339930856,60.27893967217593,1,0,0,0,38750.13444444445,1,0,38139.251268,1,0,-112908.37202999987,37.05090667337829,39895.12092529718,38273.104074702824,0,0,0,0,-158.1607306938604,-186.80354203344936,-34.67094796737827,38864.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,1646593200000,38886.48,38921.7,38518.56,38670.66,1118.84388,1646596799999,40.89598879008201,0,0,0.6028689385260306,0.7305083386074029,0.8195650223850981,0,0,1,0,38.3360006322489,49.20023050388719,1,0,0,0,38796.14111111111,0,1,38163.83424264,1,0,-114027.21590999987,33.369762223677185,39864.40750043045,38231.08749956955,0,0,0,0,-167.99428208431345,-183.0416900436222,-67.01263585375635,38672.62,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3764,1646596800000,38670.65,38926.32,38628.78,38854.99,1026.24768,1646600399999,45.35741593545708,0,0,0.7687502739970394,0.7075377605221173,0.7669771527427484,0,0,0,0,53.83977745307407,47.68417080841798,1,0,0,1,38851.97555555556,1,0,38187.925557787195,1,0,-113000.96822999987,37.37500131174295,39780.94577778924,38235.63322221076,0,0,0,0,-159.07977924681472,-178.2493078842607,-41.918385952114605,38855.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,1646600400000,38854.99,39273.79,38740.15,39020.11,2366.51272,1646603999999,49.06635697654411,0,0,0.9066532528042899,0.7594241551091203,0.7324900847462134,1,0,0,1,71.71208622016943,54.62928810183084,1,0,0,0,38910.42555555556,1,0,38211.53504663145,1,0,-110634.45550999987,44.18770932422169,39733.085371890826,38240.81062810917,0,0,0,0,-137.11064136277855,-170.02157457996427,5.662715099582877,39016.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3766,1646604000000,39020.12,39200.0,38942.23,38974.11,1054.95281,1646607599999,48.087114478291795,0,0,0.870243815181073,0.8485491139941345,0.7718370098751238,1,0,0,0,69.19200206277394,64.91462191200584,1,0,0,0,38921.100000000006,1,0,38234.67234569882,1,0,-111689.40831999987,48.731084226806786,39667.18098189511,38253.3750181049,0,0,0,0,-122.00535508481698,-160.41833068093484,17.536615655123118,38984.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3767,1646607600000,38974.11,39013.92,38127.0,38420.81,3677.63252,1646611199999,38.2092606521416,0,0,0.5029730897209902,0.7599567192354514,0.7893099961129018,0,0,1,0,25.959697772360197,55.62126201843456,1,0,1,0,38878.34444444445,0,1,39368.4,0,1,-115367.04083999987,46.55745877802946,39642.25436128097,38190.32863871903,0,1,0,0,-152.91824640452978,-158.91831382565385,-95.21629187916788,38418.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,1646611200000,38420.8,38537.1,38005.0,38403.63,3134.6092,1646614799999,37.9485992064079,0,0,0.42349299904491294,0.598903301315659,0.7358030448484149,0,0,0,0,29.237934575326168,41.463211470153475,1,0,0,0,38827.346666666665,0,1,39343.572,0,1,-118501.65003999988,48.72916511135496,39575.39091323161,38150.76008676839,0,1,0,0,-176.7655744025542,-162.48776594103393,-129.8215151218431,38404.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,1646614800000,38403.63,38555.85,38285.0,38324.69,1489.39704,1646618399999,36.70939179939858,0,0,0.21768295288942885,0.38138301388511103,0.5800810114787402,0,0,0,0,23.447997652926652,26.215210000204383,1,0,0,0,38728.862222222226,0,1,39290.02912,0,1,-119991.04707999987,55.094129566577095,39493.574774961875,38116.40122503812,0,1,0,0,-199.7321638665162,-169.9366455261304,-106.25554851836877,38331.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,1646618400000,38324.68,38372.21,37584.12,37784.37,3993.99078,1646621999999,29.58750323257344,0,0,0.0,0.21372531731144764,0.39800387750407235,0,1,0,0,11.223014325105932,21.302982184452958,1,0,0,0,38593.316666666666,0,1,39238.6279552,0,1,-123985.03785999987,43.874186712324644,39472.21847151658,37968.96752848344,0,1,0,0,-258.55223066742474,-187.65976255438926,-188.29358945261387,37784.37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,1646622000000,37784.36,37972.17,37578.03,37869.45,2352.36422,1646625599999,31.830202845102974,0,0,0.10198983791189009,0.10655759693377335,0.23388864271011042,0,1,0,0,16.27708239079061,16.982698122941105,1,0,0,0,38480.31333333333,0,1,39139.357477888,0,1,-121632.67363999986,35.38231680811916,39417.869503470305,37871.50449652969,0,1,0,0,-294.9028558742066,-209.10838121835272,-178.50206768663492,37881.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,1646625600000,37869.46,37973.27,37760.08,37930.18,1201.27457,1646629199999,33.45938138611801,0,0,0.17607896442680582,0.09268960077956567,0.13765750500826196,0,1,0,0,19.669118673793736,15.723071796563469,1,0,0,1,38398.03777777778,0,1,39014.45127965696,0,1,-120431.39906999987,34.97505367632861,39381.55744406024,37786.69355593976,0,1,0,1,-315.17741572710656,-230.3221881201035,-139.93318757803962,37922.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,1646629200000,37930.18,38247.48,37809.41,38024.18,1522.7956,1646632799999,36.00860263049037,0,0,0.29200829355431956,0.19002569863100552,0.12975763211478128,0,0,0,1,24.91943006194255,20.28854370884234,1,0,0,0,38305.72555555555,0,1,38899.537577284405,0,1,-118908.60346999987,40.147397968828535,39383.617193440536,37719.22180655947,0,1,0,0,-319.97170147251745,-248.25209079058632,-99.4737391581904,38014.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,1646632800000,38024.19,38214.16,37988.65,38162.47,1251.68081,1646636399999,39.670435285333284,0,0,0.5176347738573085,0.32857401061281166,0.20376310334112735,0,0,0,0,34.46478275227636,26.351110496004257,1,0,0,0,38210.432222222225,0,1,38793.81697110165,0,1,-117656.92265999987,37.456907623778356,39386.556456599355,37706.86954340065,0,0,0,0,-309.04982618504437,-260.41163786947794,-76.45837978242942,38161.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3775,1646636400000,38162.47,38210.34,37787.42,37895.24,1561.5249,1646639999999,35.449001126658445,0,0,0.3009159558939307,0.37018634110185333,0.2962620167818899,0,0,0,0,18.706066896258832,26.03009323682596,1,0,1,0,38090.55777777778,0,1,38696.55401341352,0,1,-119218.44755999987,36.8277705708039,39407.35791548215,37640.344084517856,0,1,0,0,-318.288358923528,-271.98698208028793,-98.18609355431214,37881.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,1646640000000,37895.24,38207.64,37649.46,38160.12,2451.24124,1646643599999,42.03344614721085,0,0,0.6389463711893126,0.4858323669801843,0.39486423956494954,0,0,0,0,34.32620182101259,29.165683823182636,1,0,0,1,38061.59222222222,1,0,38607.072092340444,0,1,-116767.20631999987,43.98278780178955,39404.79081843203,37609.51718156796,0,0,0,0,-300.7692793434326,-277.7434415329169,-80.97091932585842,38161.69,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3777,1646643600000,38160.13,38394.21,38133.42,38152.18,1590.7198,1646647199999,41.8954904926797,0,0,0.6318640419955911,0.5239087896929452,0.4599758325916607,0,0,0,0,33.85797518516776,28.963414634146435,1,0,0,0,38033.653333333335,1,0,38524.748724953206,0,1,-118357.92611999987,48.823979663325964,39364.26636910455,37577.45563089544,0,0,0,0,-284.24932492206426,-279.0446182107464,-40.194203538834124,38161.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,1646647200000,38152.19,38290.0,37972.71,38018.91,1662.53264,1646650799999,39.54921525159907,0,0,0.5114116133301275,0.5940740088383442,0.534605055170491,0,0,0,0,25.99896211728099,31.39437970782049,1,0,1,0,37999.677777777775,1,0,38449.01122695695,0,1,-120020.45875999988,44.24573851743248,39331.761939809614,37531.29006019038,0,0,0,0,-278.69825721390225,-278.9753460113776,-56.37223411354369,38014.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3779,1646650800000,38018.9,38399.54,37970.73,38337.05,1504.32371,1646654399999,47.157175946080464,0,0,0.9497319959938855,0.6976692171065352,0.6052173385459413,1,0,0,0,46.79617995400677,35.551039085485215,1,0,0,1,38061.08666666667,1,0,37578.03,1,0,-118516.13504999988,42.45859531186429,39284.04324014012,37526.45275985988,0,0,0,0,-245.79439211817953,-272.339155232738,-29.278839862205437,38331.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,1646654400000,38337.05,38765.16,38337.05,38596.21,2760.17956,1646657999999,52.41134590810671,0,0,1.0,0.8203812031080048,0.7040414763509611,1,0,0,0,70.90933149475244,47.901491188680104,1,0,0,0,38141.83777777778,1,0,37594.4602,1,0,-115755.95548999988,45.721394364646955,39178.2041499823,37570.8078500177,0,0,0,0,-196.54020274554205,-257.1793647352988,34.662240095680275,38570.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3781,1646658000000,38596.22,39183.49,38531.2,39025.77,3248.38539,1646661599999,59.58445005485489,0,0,1.0,0.9832439986646287,0.8337648062930559,1,0,0,0,90.1760243170181,69.29384525525914,1,0,0,0,38263.57,1,0,37641.288192,1,0,-112507.57009999988,57.465536294236905,39182.69387456888,37568.46712543111,1,0,0,0,-121.44406916019216,-230.0323056202775,103.03240925265945,39016.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3782,1646661600000,39025.78,39285.0,38847.16,38847.16,3414.49045,1646665199999,55.817086776429306,0,0,0.874408442274291,0.958136147424764,0.9205871163991323,1,0,0,0,74.34987140957391,78.47840907378152,1,0,1,0,38355.01222222222,1,0,37733.82030048,1,0,-115922.06054999988,68.4032036434096,39175.917637179446,37571.31136282056,0,0,0,0,-75.47218023537425,-199.12028054329687,115.81823216395698,38855.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3783,1646665200000,38847.17,39199.41,38631.0,39071.48,3518.56666,1646668799999,59.297808231912924,0,0,0.9904443000602631,0.9549509141115183,0.9654436867336368,1,0,1,0,87.49128572851329,84.0057271517018,1,0,0,1,38456.013333333336,1,0,37857.9146764416,1,0,-112403.49388999988,59.299922914841375,39243.26705983659,37544.043940163414,1,0,0,0,-20.69976378161664,-163.43617719096085,104.18563273698388,39071.48,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3784,1646668800000,39071.49,39547.57,38752.65,38828.33,4110.97263,1646672399999,54.30393847027199,0,0,0.8097404139742796,0.891531052102945,0.9348727045464088,1,0,0,0,63.481828244158656,75.10766179408199,1,0,1,0,38559.689999999995,1,0,37972.08150232627,1,0,-116514.46651999989,71.8320717281868,39239.113604738326,37545.53139526168,0,0,0,0,3.0524116597152897,-130.13845942082563,111.32984395429305,38827.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3785,1646672400000,38828.33,38997.39,38526.6,38601.7,2834.00356,1646675999999,50.07126341512545,0,0,0.635859841734556,0.8120148519230334,0.8861656060458319,0,0,0,0,50.16779849429157,67.04697082232121,1,0,0,0,38608.75444444444,0,1,38129.63035209364,1,0,-119348.47007999988,70.64687963548889,39174.675841384735,37568.12815861527,0,0,0,0,3.5481341660633916,-103.40114070344782,58.63613068427896,38570.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3786,1646676000000,38601.7,38601.71,37776.21,37979.79,4501.53328,1646679599999,40.69693564743633,0,0,0.2174367891971107,0.5543456816353158,0.7526305285537646,0,0,0,0,17.40310097939538,43.68424257261524,1,0,0,0,38589.600000000006,0,1,39547.57,0,1,-123850.00335999989,60.926878386981514,39091.999408091186,37551.37259190882,0,0,0,0,-45.7149679633294,-91.86390615542413,-43.80818895778835,37991.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,1646679600000,37979.79,38033.87,37192.78,37308.94,4688.84209,1646683199999,33.426986433869516,0,0,0.0,0.28443221031055593,0.5502642479563015,0,1,0,0,4.9329239550025035,24.167941142896524,1,0,0,0,38510.71444444445,0,1,39512.1428,0,1,-128538.84544999989,52.28932918565814,39151.63525805527,37380.54974194473,0,1,0,0,-137.3055469198298,-100.95223430830526,-145.33859231909395,37308.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,1646683200000,37308.94,37831.97,37155.0,37590.01,3227.84331,1646686799999,38.39263578861315,0,0,0.18983680630104505,0.1357578651660523,0.3248452523706411,0,1,0,0,18.181704192562897,13.50590970898697,1,0,0,1,38427.71,0,1,39419.368288,0,1,-125311.0021399999,54.51167901945898,39155.572990215645,37295.25000978436,0,1,0,1,-185.0782734878012,-117.77744214420446,-126.48408763926948,37630.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,1646686800000,37590.0,38267.56,37500.34,37836.35,3211.95499,1646690399999,42.44462993901969,0,0,0.3447445683501049,0.1781937915503837,0.19946128900899707,0,0,0,0,28.47774568769142,17.19745794508565,1,0,0,0,38343.281111111115,0,1,39283.50619072,0,1,-122099.0471499999,59.86110764283548,39144.985053113865,37257.003946886136,0,0,0,0,-200.74683961953997,-134.37132163927157,-61.73275365306973,37816.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,1646690400000,37836.35,38489.48,37788.58,38211.47,2282.44101,1646693999999,48.04810613435512,0,0,0.558965498809124,0.3645156244867584,0.22615576040106453,0,0,0,1,44.15628382868636,30.271911236313603,1,0,0,0,38252.80333333333,0,1,39155.7958192768,0,1,-119816.6061399999,59.71218863442461,39146.79569783317,37297.90330216684,0,0,0,0,-180.81096590942616,-143.6592504933025,-13.145092286790666,38209.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,1646694000000,38211.47,38517.82,37887.04,37988.0,2478.44815,1646697599999,45.223428706426496,0,0,0.45097806283836467,0.4515627099991983,0.33142404201211323,0,0,0,0,34.81611823269539,35.816715916357765,1,0,1,0,38157.34111111111,0,1,39035.74807012019,0,1,-122295.0542899999,54.854511497724516,39145.08480857996,37311.469191420045,0,0,0,0,-180.95783447376016,-151.11896728939405,-22.29499559423278,37991.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,1646697600000,37988.01,38373.88,37867.65,38200.0,2361.47953,1646701199999,48.32697202822833,0,0,0.5696265436991754,0.5265233684488885,0.44753390097828144,0,0,0,0,43.67688301700682,40.88309502612956,1,0,0,1,38060.509999999995,1,0,38922.90318591298,0,1,-119933.5747599999,59.30932051775127,39148.51828702128,37335.017712978726,0,0,0,0,-162.09902398172562,-153.31497862786037,-22.173446311953818,38209.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,1646701200000,38199.99,38492.9,38043.12,38268.96,2199.44393,1646704799999,49.33260071989796,0,0,0.6080717349547542,0.5428921138307651,0.506992730759617,0,0,0,0,46.559139335526204,41.68404686174285,1,0,0,0,37998.35777777778,1,0,38816.8289947582,0,1,-117734.13082999991,59.940005826033904,39155.27049307688,37352.743506923114,0,0,0,0,-139.97523771040142,-150.64703044436857,-1.9651010108523495,38272.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,1646704800000,38268.97,38972.08,38141.55,38614.62,2527.64193,1646708399999,54.149367626242835,0,0,0.7922167643099904,0.6566383476546404,0.5753512766447644,0,0,0,0,61.006365539984316,50.414129297505816,1,0,0,0,37999.793333333335,1,0,37155.0,1,0,-115206.48889999991,59.73055802363817,39190.15926103151,37363.069738968494,0,0,0,0,-93.47261042989703,-139.21214644147426,50.06307849100482,38639.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3795,1646708400000,38614.61,38699.74,38526.21,38695.87,1169.73008,1646711999999,55.226834060407135,0,0,0.842642255306568,0.7476435848571046,0.6490580154475031,1,0,0,0,64.40229543963198,57.32260010504755,1,0,0,0,38079.357777777775,1,0,37191.3416,1,0,-114036.75881999992,57.72342003107074,39230.00227191423,37403.28972808577,0,0,0,0,-49.49223167246237,-121.26816348767188,54.634572813496725,38703.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3796,1646712000000,38696.56,38831.7,38479.88,38550.01,1296.06294,1646715599999,52.826837839856395,0,0,0.7498737982669756,0.7949109392945117,0.7330642906020853,0,0,0,0,58.30592208378447,61.23819435446697,1,0,1,0,38217.25444444444,1,0,37226.956368,1,0,-115332.82175999992,52.21428595057353,39251.94135765849,37420.33964234151,0,0,0,0,-26.106211487327528,-102.23577308760302,45.43770407245049,38553.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3797,1646715600000,38550.0,38604.38,38230.0,38351.8,1338.45201,1646719199999,49.66811087466693,0,0,0.745010915627988,0.7791756564005109,0.7739100601840422,0,0,0,0,50.02152497105636,57.57658083149098,1,0,0,0,38301.897777777776,1,0,37261.85884064,1,0,-116671.27376999991,55.27889766443076,39258.02800854132,37434.214991458684,0,0,0,0,-23.297948248400644,-86.44820811976255,3.801544096112062,38358.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,1646719200000,38351.81,38508.47,38001.0,38277.69,2476.01053,1646722799999,48.50039106364907,0,0,0.6914454122803243,0.7287767087250964,0.7676211014733728,0,0,1,0,60.93660951264405,56.42135218916167,1,0,0,1,38350.93555555555,0,1,37296.0632638272,1,0,-119147.28429999991,46.377338340369384,39259.29764116226,37458.82335883774,0,0,0,0,-26.744147155251994,-74.50739592686045,-22.33179724356784,38277.51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3799,1646722800000,38277.68,38758.88,38158.23,38547.79,2492.29126,1646726399999,52.85114581943681,0,0,0.8910227134762938,0.7758263471282024,0.7612595707512696,1,0,0,1,76.64989983930259,62.536011441001044,1,0,0,0,38388.30444444445,1,0,37329.58359855066,1,0,-116654.99303999991,53.78641016391876,39273.48337181347,37465.71162818654,0,0,0,0,-7.592945191609033,-61.12450577981017,17.37409540135453,38553.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3800,1646726400000,38547.79,39120.0,38460.28,38775.71,3083.21849,1646729999999,56.21278093497254,0,0,1.0,0.8608227085855397,0.7884752548129459,1,0,0,0,82.47888040712463,73.35512991969047,1,0,0,0,38475.82777777778,1,0,37362.43352657964,1,0,-113571.77454999991,64.8901926997116,39294.761505753704,37462.383494246285,0,0,0,0,25.67973948294093,-43.763656727259956,68.79354239279915,38782.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3801,1646730000000,38775.72,39014.7,38700.53,38985.67,1834.84159,1646733599999,59.10535621029951,0,0,1.0,0.9636742378254315,0.8667744311797243,1,0,0,0,93.16386768447828,84.09754931030187,1,0,0,0,38563.12444444445,1,0,37432.736185516456,1,0,-111736.93295999992,76.25855508103695,39287.241299043315,37465.893700956694,1,0,0,0,68.20438144182845,-21.370049093442276,89.94832848538695,38984.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3802,1646733600000,38985.67,39186.58,38710.08,39063.62,2179.00416,1646737199999,60.15767238738864,0,0,1.0,1.0000000000000002,0.9414989821369901,1,0,0,0,92.70803681563723,89.45026163574676,1,0,0,0,38651.420000000006,1,0,37500.2267380958,1,0,-109557.92879999992,75.53576043311175,39324.927158636856,37449.85384136315,1,0,0,0,106.96238432765676,4.296437590777533,105.82328960863764,39063.62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
