datetime,open,high,low,close
2022-12-19 20:30:00,16570.7793,16607.41016,16569.15039,16606.15039
2022-12-19 20:00:00,16553.0,16579.66992,16538.66992,16569.21094
2022-12-19 19:30:00,16547.99023,16582.41016,16540.58984,16550.78906
2022-12-19 19:00:00,16545.33984,16572.5,16531.60938,16548.7793
2022-12-19 18:30:00,16622.63086,16625.66992,16538.33984,16538.33984
2022-12-19 18:00:00,16599.55078,16634.53906,16587.66016,16623.35938
2022-12-19 17:30:00,16603.5293,16612.33008,16536.50977,16596.58984
2022-12-19 17:00:00,16634.76953,16646.10938,16592.08008,16593.84961
2022-12-19 16:30:00,16645.13086,16660.23047,16591.46094,16634.67969
2022-12-19 16:00:00,16670.98047,16694.55078,16620.74023,16649.25977
2022-12-19 15:30:00,16728.0,16732.66992,16668.68945,16673.01953
2022-12-19 15:00:00,16742.42969,16742.42969,16694.18945,16728.92969
2022-12-19 14:30:00,16710.08008,16764.21094,16675.76953,16732.55078
2022-12-19 14:00:00,16715.2207,16716.2793,16673.36914,16712.0293
2022-12-19 13:30:00,16729.9707,16741.55078,16713.23047,16713.23047
2022-12-19 13:00:00,16747.39062,16758.56055,16726.14062,16726.14062
2022-12-19 12:30:00,16734.09961,16758.43945,16723.51953,16747.25
2022-12-19 12:00:00,16737.11914,16743.21094,16724.33008,16735.89062
2022-12-19 11:30:00,16751.63086,16754.36914,16729.39062,16737.0
2022-12-19 11:00:00,16774.55078,16774.88086,16743.96094,16746.56055
2022-12-19 10:30:00,16774.14062,16778.0293,16762.94922,16771.13086
2022-12-19 10:00:00,16755.91992,16781.51953,16750.05078,16773.5293
2022-12-19 09:30:00,16755.99023,16769.4707,16742.71094,16760.65039
2022-12-19 09:00:00,16761.82031,16765.98047,16740.0,16755.68945
2022-12-19 08:30:00,16742.93945,16764.67969,16740.10938,16760.34961
2022-12-19 08:00:00,16724.71094,16750.61914,16715.78906,16742.58984
2022-12-19 07:30:00,16746.60938,16749.67969,16703.07031,16721.57031
2022-12-19 07:00:00,16744.01953,16755.39062,16737.24023,16749.67969
2022-12-19 06:30:00,16717.30078,16752.71094,16703.7207,16745.53906
2022-12-19 06:00:00,16709.81055,16731.82031,16708.15039,16716.99023
2022-12-19 05:30:00,16730.38086,16736.99023,16703.14062,16709.2793
2022-12-19 05:00:00,16716.38086,16730.75977,16710.42969,16730.75977
2022-12-19 04:30:00,16725.17969,16737.76953,16708.7207,16715.78906
2022-12-19 04:00:00,16687.59961,16734.13086,16679.78906,16722.4707
2022-12-19 03:30:00,16690.41016,16696.86914,16649.50977,16690.03906
2022-12-19 03:00:00,16732.83984,16732.90039,16648.56055,16689.5
2022-12-19 02:30:00,16762.23047,16764.09961,16728.03906,16729.89062
2022-12-19 02:00:00,16788.75977,16793.83984,16758.7207,16760.96094
2022-12-19 01:30:00,16796.14062,16808.30078,16781.63086,16788.17969
2022-12-19 01:00:00,16781.65039,16805.58984,16761.57031,16791.68945
2022-12-19 00:30:00,16802.56055,16816.48047,16773.21094,16781.55078
2022-12-19 00:00:00,16745.03906,16814.33984,16725.81055,16814.33984
2022-12-18 23:30:00,16796.03906,16796.03906,16736.30078,16742.96094
2022-12-18 23:00:00,16764.33984,16818.81055,16756.23047,16793.90039
2022-12-18 22:30:00,16771.75,16830.14062,16732.59961,16764.9707
2022-12-18 22:00:00,16753.60938,16783.74023,16749.16016,16772.05078
2022-12-18 21:30:00,16751.0293,16757.49023,16739.86914,16756.78906
2022-12-18 21:00:00,16755.19922,16781.07031,16744.56055,16749.74023
2022-12-18 20:30:00,16761.99023,16773.0293,16755.19922,16756.51953
2022-12-18 20:00:00,16754.90039,16769.76953,16753.09961,16763.21094
2022-12-18 19:30:00,16755.39062,16759.51953,16739.09961,16753.90039
2022-12-18 19:00:00,16747.14062,16763.44922,16727.13086,16755.64062
2022-12-18 18:30:00,16763.59961,16769.66992,16722.60938,16747.84961
2022-12-18 18:00:00,16713.92969,16790.96094,16713.92969,16763.06055
2022-12-18 17:30:00,16695.2793,16715.16016,16688.99023,16715.16016
2022-12-18 17:00:00,16696.23047,16703.33984,16683.5,16692.60938
2022-12-18 16:30:00,16698.25977,16698.25977,16680.5293,16697.90039
2022-12-18 16:00:00,16688.60938,16702.32031,16684.61914,16698.17969
2022-12-18 15:30:00,16691.99023,16699.24023,16682.91016,16687.88086
2022-12-18 15:00:00,16693.61914,16694.58984,16679.75977,16690.98047
2022-12-18 14:30:00,16707.01953,16708.89062,16687.86914,16694.49023
2022-12-18 14:00:00,16714.00977,16727.00977,16685.43945,16706.90039
2022-12-18 13:30:00,16724.14062,16724.14062,16698.44922,16713.74023
2022-12-18 13:00:00,16723.83008,16730.51953,16716.06055,16723.75977
2022-12-18 12:30:00,16712.25,16735.31055,16703.48047,16722.42969
2022-12-18 12:00:00,16713.64062,16720.80078,16706.09961,16711.00977
2022-12-18 11:30:00,16717.82031,16727.86914,16706.15039,16712.85938
2022-12-18 11:00:00,16708.83008,16720.39062,16700.83984,16717.63086
2022-12-18 10:30:00,16718.90039,16718.90039,16697.09961,16706.66016
2022-12-18 10:00:00,16702.15039,16718.90039,16698.31055,16717.81055
2022-12-18 09:30:00,16694.36914,16724.83008,16669.15039,16700.08008
2022-12-18 09:00:00,16754.14062,16755.67969,16692.98047,16695.75
2022-12-18 08:30:00,16745.53906,16763.51953,16745.53906,16755.23047
2022-12-18 08:00:00,16751.17969,16765.81055,16742.63086,16748.0293
2022-12-18 07:30:00,16750.16992,16760.0,16741.0,16751.13086
2022-12-18 07:00:00,16735.25977,16754.46094,16735.01953,16749.5
2022-12-18 06:30:00,16738.41016,16742.0293,16722.67969,16736.09961
2022-12-18 06:00:00,16743.0293,16748.50977,16725.81055,16729.93945
2022-12-18 05:30:00,16757.31055,16757.31055,16740.11914,16742.14062
2022-12-18 05:00:00,16764.33008,16766.91992,16744.78906,16754.16016
2022-12-18 04:30:00,16787.66016,16798.83984,16759.89062,16765.58984
2022-12-18 04:00:00,16743.17969,16793.14062,16740.7793,16789.66016
2022-12-18 03:30:00,16732.42969,16744.18945,16731.81055,16741.33984
2022-12-18 03:00:00,16732.39062,16735.67969,16726.41992,16732.23047
2022-12-18 02:30:00,16723.06055,16738.18945,16720.03906,16732.83008
2022-12-18 02:00:00,16717.25,16728.91992,16710.94922,16720.03906
2022-12-18 01:30:00,16713.05078,16726.94922,16711.58984,16716.93945
2022-12-18 01:00:00,16754.01953,16754.01953,16708.59961,16713.0293
2022-12-18 00:30:00,16741.83984,16755.89062,16737.57031,16752.34961
2022-12-18 00:00:00,16781.89062,16786.46094,16729.23047,16743.5
2022-12-17 23:30:00,16762.75,16798.0,16761.86914,16783.15039
2022-12-17 23:00:00,16748.40039,16781.67969,16727.73047,16763.66992
2022-12-17 22:30:00,16718.49023,16746.58008,16718.49023,16744.11914
2022-12-17 22:00:00,16717.92969,16720.5293,16707.49023,16719.28906
2022-12-17 21:30:00,16713.82031,16724.59961,16703.58984,16717.24023
2022-12-17 21:00:00,16706.71094,16735.07031,16700.49023,16717.90039
2022-12-17 20:30:00,16695.21094,16715.48047,16693.4707,16704.82031
2022-12-17 20:00:00,16700.57031,16712.9707,16694.5293,16694.5293
2022-12-17 19:30:00,16707.23047,16707.23047,16694.56055,16702.5293
2022-12-17 19:00:00,16716.93945,16732.66016,16700.13086,16708.43945
2022-12-17 18:30:00,16703.16992,16730.42969,16700.28906,16716.91016
2022-12-17 18:00:00,16685.46094,16722.67969,16670.07031,16702.11914
2022-12-17 17:30:00,16689.01953,16700.96094,16664.43945,16689.66016
2022-12-17 17:00:00,16703.01953,16708.74023,16678.64062,16686.2793
2022-12-17 16:30:00,16698.53906,16706.90039,16683.83008,16704.93945
2022-12-17 16:00:00,16702.66016,16709.15039,16686.01953,16698.5293
2022-12-17 15:30:00,16695.98047,16714.82031,16689.10938,16709.15039
2022-12-17 15:00:00,16665.65039,16705.25977,16655.01953,16693.99023
2022-12-17 14:30:00,16692.91016,16706.42969,16659.13086,16659.13086
2022-12-17 14:00:00,16672.66992,16714.08984,16672.63086,16690.7793
2022-12-17 13:30:00,16665.58984,16674.86914,16658.57031,16674.86914
2022-12-17 13:00:00,16692.35938,16710.36914,16661.44922,16670.28906
2022-12-17 12:30:00,16709.9707,16728.14062,16674.03906,16695.83008
2022-12-17 12:00:00,16709.64062,16717.83008,16699.7207,16710.23047
2022-12-17 11:30:00,16725.0293,16728.53906,16694.92969,16708.80078
2022-12-17 11:00:00,16737.59961,16746.30078,16713.15039,16724.60938
2022-12-17 10:30:00,16711.5,16747.64062,16675.05078,16741.64062
2022-12-17 10:00:00,16701.53906,16716.05078,16694.57031,16711.7793
2022-12-17 09:30:00,16709.83008,16713.68945,16685.65039,16702.69922
2022-12-17 09:00:00,16728.15039,16735.50977,16694.66992,16709.68945
2022-12-17 08:30:00,16732.59961,16735.01953,16714.18945,16728.03906
